ID,Username,CreateDate,Biased,Keyword,Text,annotation
1225597074483400705,GoykhmanAlla,2020-02-07 01:48:07+00:00,0,Jews,RT @Gimpel_theFool: @CarolineGlick @jack Can you imagine if the algorithm was programmed to deal with people who call Jews �termites�.,0
1563166304848138241,micheal_achonye,2022-08-26 14:07:43+00:00,0,Israel,"RT @israel_olubode: If you Follow all Likesâ¤ï¸â¤ï¸ and RetweetðŸŒ€ðŸŒ€. You gain, I Gain; God no dey vexðŸ¤—, Shi-Shi no dey drop for your akantâœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸",1
1090960185764372480,Fdnymt,2019-01-31 13:09:12+00:00,0,Jews,New Democratic Party  Rashida Tlaib is a member of the the group �Palestinian American Congress� where members demo� https://t.co/3lrNqWFbEe,0
1644042542785130502,DuxComedyPartII,2023-04-06 18:21:01+00:00,0,Jews,"@lsbe @TrishKenagy @BonkDaCarnivore @Victorshi2020 Just to show you how effective the fear porn is I bet you feel half of the voters are terrorists. Lol. They labeled the entire middle east the same, and the nazis labeled the jews long before that even.",0
1243218785919578112,Ambujshailaj,2020-03-26 16:50:31+00:00,0,Jews,"@NAN_DINI_ Just as Israel is the natural home for all Jews all over the world, India has to be (and openly declare that it is) the natural home of all Hindus and the offshoots thereof (Jains, Buddhists and Sikhs)..",0
1272288982240542720,d_machover,2020-06-14 22:05:06+00:00,0,Israel,"""More than 400 Jewish and Israel studies academics have signed a statement denouncing potential Israeli annexation of parts of the West Bank as 'apartheid' and saying it would be a 'crime against humanity.'” https://t.co/PW695RY9NP",0
1225297729506594818,barack_mobamba,2020-02-06 05:58:38+00:00,0,Jews,RT @ajnosimp: Nobody:  Jews in The Holocaust: https://t.co/TcXTXW16ch,1
1546529641296527362,novakwinchester,2022-07-11 16:19:34+00:00,0,Jews,"RT @RAVENCHlLD: // tw : antisemitism   a court in tennessee just ruled that it is legal for businesses to put up signs saying â€˜no jews allowed.â€™ this is history repeating itself. if you are one of the people that claimed you would have stood up for us during the holocaust, now is the time.",0
1628740276704387073,bruce_weingart,2023-02-23 12:55:17+00:00,0,Jews,"A day of hate against Jews in NY, Iâ€™m sure has absolutely no connection to the 13 hit pieces @nytimes has run against Jewish community of NY in the last few months. Maybe they can get in a 14th article before Jew hate day. Maybe they can make some signs? Liars, thieves &amp; abusers? https://t.co/qKZILE4qgF",0
1329426130483417095,StarSparkle_UK,2020-11-19 14:07:43+00:00,0,Jews,"WW2 is usually the go to example of Britain doing the right thing, saving the Jews and Slavs etc, but that is looking at the conflict in hindsight. \n\nHad Germany not invaded Poland they'd still be in power now. Sure, western powers might send a strongly worded letter or two.",0
1280158237652733952,pkosen,2020-07-06 15:14:42+00:00,0,Jews,"When Jordan occupied eastern Jerusalem and the ""West Bank"" between 1948 and 1967, they ethnically cleansed it of Jews and turned Jewish holy sites into animal barns. Today, under Israeli rule, all faiths have access to their holy sites in Jerusalem. https://t.co/0uXjznBo9E",0
1582555171745255426,CarlafongRobinv,2022-10-19 02:12:10+00:00,0,Jews,"@danbo9041 @threepeaks74 @gorillaassazin @Andy Jews are not defacto Israelis, unless you want to believe Trump.",0
1362719329435996165,shynon1,2021-02-19 11:03:00+00:00,0,Jews,"@MaBuddytango @arayamas @gaza512 @NaxaRock @AhmedQaraqra @ralvarezdj @quetemuevas @landa_jj @LocalFocus1 one neglected fact, the bodies on the ground you feel compassion for - some of them are Jews killed at Mittelbau Dora concentration camp in Germany, where the picture was taken #islamicjewhatred https://t.co/f8pOcS851m",0
1212787444422193155,maryhilliard45,2020-01-02 17:27:13+00:00,0,Jews,@NBCNewYork So if only those jews stayed where they belonged there wouldn't be any antisemitism.  Congratulations on the first worst take of the decade.,1
1460680557097111560,hosta357,2021-11-16 13:45:57+00:00,0,Israel,Question for Keir Starmer...  Why is campaigning for sanctions (BDS) against a state (Israel) that is illegally occupying the territory of another state (Palestine) in defiance of numerous UN resolutions holding it to a standard to which no other country is subjected?,0
1619038397393424384,ass_season,2023-01-27 18:23:28+00:00,0,Jews,"On Holocaust Memorial Day we remember the 6 million Jews and millions of Slavs, Roma, Communists, Disabled people, Queer people, Afro-Germans, and many others killed by Nazis and their collaborators (Thread)",0
1497809115006996481,sighoboy,2022-02-27 05:41:35+00:00,0,Jews,"In 1941 over 33,000 Ukrainian Jews were murdered in a 2 day span in the Babi Yar ravine marking one of the deadliest massacrers of the Holocaust. For 🇺🇦 to have a Jewish President descended from a Holocaust survivor standing up to a dictator is really empowering. https://t.co/DAtJPAdMih",0
1434501433706094607,takapirulainen,2021-09-05 08:59:28+00:00,0,Israel,Israel is planning to administer FOURTH Covid vaccine shot https://t.co/ZDJSoxdVdy,0
1294350625829007361,lilBee67569241,2020-08-14 19:10:11+00:00,0,Israel,"It looks like Bidens plagerism is rearing it’s ugly head again, what a joke!\nMORE LIES: Joe Biden Praises Israel-UAE Peace Deal and Takes Credit for the Deal He Had Nothing to Do with and Can't Remember https://t.co/kljQNWKcvD via @gatewaypundit",0
1420445305959505922,GoolamKarim,2021-07-28 18:05:26+00:00,1,Israel,"RT @KatSuleman: News just in,The Palestinian child who was shot in the chest by an israeli soldier,was pronounced dead moments ago.unfortunately  MOHAMMED'S killer will continue his cold and calculated killing  because he is protected by Israel. #Palestine https://t.co/qCjW4y2leu",0
1421202358105690121,nd_fan5150,2021-07-30 20:13:41+00:00,0,Jews,"30 July 1875 | Wojciech (Anicet) Kopliński was born. A Polish monk of German origin, a Capuchin called 'almsgiver of Warsaw’. During the war he was involved in helping Jews. \n\nIn #Auschwitz from 4 September 1941.\nNo. 20376\nHe perished on 16 October 1941. https://t.co/NnvOjlZuec",0
1509775112022593540,TheAcornSports,2022-04-01 06:10:11+00:00,0,Israel,"RMHS - 3 Buena - 1\n25-20, 26-24, 24-26,25 -14\nNick Galaviz - 39 assists\nIsrael Alejos - 16 kills, 11 digs, 2 aces\nAndrew Munoz - 7 kills\nJF Referente - 16 digs\n@vcspreps\n@TheAcornSports",0
1241252986065543169,GioeleS,2020-03-21 06:39:07+00:00,0,Jews,"@JakeJhgoldberg @robertbethename @SarahMichele44 @bradleyziffer You mean I represent the 80% of American Jews who vote for the Democratic Party, yep, that�s right.  Whereas you apparently have Stockholm syndrome or some shit.",0
1102846426403479553,AlterEgoRage,2019-03-05 08:20:52+00:00,0,Kikes,"Anti-semitism used to mean job discrimination and stigmatization of Jews as ""kikes"". Today the definition has shifted to mean any criticism of Israel because Israel supporters must do anything they can to prevent #BDS from entering the mainstream. https://t.co/kkBrYnHDeW",0
1393878695560028162,Bigwong86,2021-05-16 10:39:12+00:00,0,Israel,"@tha_rami That's par the course behavior for war criminals. If the Geneva convention could be upheld, at least seemingly, during world scale wars, how does Israel get away with commiting war crimes and justify them in a social media age?",0
1394449038171246598,BastardoRaton,2021-05-18 00:25:32+00:00,0,Israel,RT @EliseStefanik: BIDEN ADMIN FIRST 117 DAYS:  âŒ Israel under attack by Hamas âŒ Border crisis âŒ Gas lines âŒ Unemployment/Labor crisis âŒ Trillions in new taxes âŒ Enriching cabinet secretaries âŒ Negotiating with terrorists âŒ Banning fracking âŒ Schools still not open,0
1442017481971970050,kerry_moakes,2021-09-26 02:45:33+00:00,0,Israel,@DazedWithAmazed @LastDays14x @JoeBiden The biggest survey conducted in Israel. It compared thousands of ppl injected with double shot Pfizer v previously infected ppl. All similar ages &amp; infected or jabbed at the same time. Previously infected have 13x stronger antibodies!  Israel hospitals are full of 2x jabbed ppl.,0
1212196624262254593,GoodnessMrcy,2020-01-01 02:19:31+00:00,0,Jews,Orthodox Jews seen open carrying firearms in New York after spate of anti-Semitic attacks  It�s sad that it�s illegal to carry a gun In New York  Now these Jews will be considered criminals for trying to protect themselves  https://t.co/6Yx1XfXwP7,1
1346108405879107586,abrahamjoseph,2021-01-04 14:57:08+00:00,0,Israel,@voellig Israel except for how they’re not vaccinating Palestinians in the occupied territories,0
1270774783958016005,jjj5819,2020-06-10 17:48:13+00:00,0,Israel,Testing accelerated for COVID-19 vaccine developed by Beth Israel and Johnson &amp; Johnson https://t.co/zv89TvOXMv,0
1261667418188984322,sspfr,2020-05-16 14:38:47+00:00,0,Jews,How many Jews would have been saved in WW2 if Israel existed EARLIER - and the Jews - who had nowhere to run to - had a national home?  The TRUE 'crime against humanity' is not of course that Israel exists today - but that so many spent the 1920s and 1930s delaying its arrival.,0
